<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
KRME.XXBTZUSD,60,11/01/23,10:00,17448.8000000,17469.2000000,17441.8000000,17444.5000000,35
KRME.XXBTZUSD,60,11/01/23,11:00,17446.5000000,17457.2000000,17436.5000000,17439.7000000,20
KRME.XXBTZUSD,60,11/01/23,12:00,17439.6000000,17452.6000000,17427.3000000,17440.1000000,31
KRME.XXBTZUSD,60,11/01/23,13:00,17440.1000000,17440.1000000,17410.1000000,17418.6000000,88
KRME.XXBTZUSD,60,11/01/23,14:00,17418.6000000,17434.7000000,17394.2000000,17413.1000000,116
KRME.XXBTZUSD,60,11/01/23,15:00,17413.1000000,17430.8000000,17372.2000000,17415.5000000,117
KRME.XXBTZUSD,60,11/01/23,16:00,17415.5000000,17434.1000000,17308.8000000,17329.0000000,264
KRME.XXBTZUSD,60,11/01/23,17:00,17327.9000000,17362.8000000,17323.5000000,17350.3000000,78
KRME.XXBTZUSD,60,11/01/23,18:00,17350.3000000,17388.2000000,17347.6000000,17384.5000000,87
KRME.XXBTZUSD,60,11/01/23,19:00,17384.6000000,17575.0000000,17384.5000000,17486.8000000,576
KRME.XXBTZUSD,60,11/01/23,20:00,17487.5000000,17553.6000000,17483.7000000,17550.4000000,117
KRME.XXBTZUSD,60,11/01/23,21:00,17550.4000000,17580.9000000,17517.1000000,17551.7000000,121
KRME.XXBTZUSD,60,11/01/23,22:00,17551.8000000,17566.1000000,17535.1000000,17562.4000000,116
KRME.XXBTZUSD,60,11/01/23,23:00,17562.4000000,17586.2000000,17522.5000000,17565.0000000,123
KRME.XXBTZUSD,60,12/01/23,00:00,17565.1000000,17983.4000000,17557.5000000,17943.0000000,799
KRME.XXBTZUSD,60,12/01/23,01:00,17943.0000000,18284.8000000,17912.9000000,18251.5000000,418
KRME.XXBTZUSD,60,12/01/23,02:00,18251.5000000,18283.1000000,18141.6000000,18229.2000000,262
KRME.XXBTZUSD,60,12/01/23,03:00,18225.1000000,18367.5000000,18163.9000000,18199.8000000,366
KRME.XXBTZUSD,60,12/01/23,04:00,18200.2000000,18229.9000000,18195.8000000,18222.7000000,84
KRME.XXBTZUSD,60,12/01/23,05:00,18222.8000000,18222.8000000,18202.7000000,18221.2000000,69
KRME.XXBTZUSD,60,12/01/23,06:00,18221.2000000,18237.6000000,18080.5000000,18083.0000000,252
KRME.XXBTZUSD,60,12/01/23,07:00,18083.1000000,18156.2000000,18083.1000000,18152.6000000,77
KRME.XXBTZUSD,60,12/01/23,08:00,18152.6000000,18172.6000000,18112.0000000,18133.3000000,103
KRME.XXBTZUSD,60,12/01/23,09:00,18133.4000000,18140.4000000,18062.2000000,18140.4000000,79
KRME.XXBTZUSD,60,12/01/23,10:00,18141.2000000,18169.0000000,18128.5000000,18163.9000000,37
KRME.XXBTZUSD,60,12/01/23,11:00,18163.9000000,18204.6000000,18145.1000000,18179.2000000,49
KRME.XXBTZUSD,60,12/01/23,12:00,18179.2000000,18216.9000000,18151.1000000,18200.1000000,119
KRME.XXBTZUSD,60,12/01/23,13:00,18200.0000000,18272.3000000,18180.1000000,18265.7000000,121
KRME.XXBTZUSD,60,12/01/23,14:00,18265.7000000,18327.6000000,18000.0000000,18295.1000000,571
KRME.XXBTZUSD,60,12/01/23,15:00,18290.4000000,18340.0000000,17927.6000000,17991.4000000,329
KRME.XXBTZUSD,60,12/01/23,16:00,17991.8000000,18134.8000000,17985.1000000,18094.1000000,201
KRME.XXBTZUSD,60,12/01/23,17:00,18090.1000000,18144.4000000,18060.9000000,18134.1000000,95
KRME.XXBTZUSD,60,12/01/23,18:00,18134.2000000,18865.0000000,18111.3000000,18831.6000000,859
KRME.XXBTZUSD,60,12/01/23,19:00,18831.5000000,18975.0000000,18624.9000000,18781.4000000,662
KRME.XXBTZUSD,60,12/01/23,20:00,18798.9000000,19047.3000000,18761.1000000,18892.0000000,592
KRME.XXBTZUSD,60,12/01/23,21:00,18896.9000000,19075.0000000,18840.8000000,19065.0000000,233
KRME.XXBTZUSD,60,12/01/23,22:00,19061.7000000,19098.0000000,18760.5000000,18836.6000000,256
KRME.XXBTZUSD,60,12/01/23,23:00,18836.5000000,18920.6000000,18773.3000000,18912.0000000,95
KRME.XXBTZUSD,60,13/01/23,00:00,18911.9000000,18912.0000000,18850.5000000,18854.8000000,166
KRME.XXBTZUSD,60,13/01/23,01:00,18855.5000000,18880.4000000,18720.6000000,18779.4000000,78
KRME.XXBTZUSD,60,13/01/23,02:00,18779.4000000,18810.8000000,18753.3000000,18809.8000000,56
KRME.XXBTZUSD,60,13/01/23,03:00,18809.9000000,18832.7000000,18790.5000000,18832.6000000,30
KRME.XXBTZUSD,60,13/01/23,04:00,18832.7000000,18872.5000000,18825.0000000,18872.5000000,81
KRME.XXBTZUSD,60,13/01/23,05:00,18874.1000000,18874.1000000,18820.1000000,18823.0000000,106
KRME.XXBTZUSD,60,13/01/23,06:00,18820.1000000,18833.0000000,18790.0000000,18790.0000000,64
KRME.XXBTZUSD,60,13/01/23,07:00,18790.0000000,18855.0000000,18790.0000000,18855.0000000,27
KRME.XXBTZUSD,60,13/01/23,08:00,18855.0000000,18855.0000000,18800.0000000,18825.4000000,64
KRME.XXBTZUSD,60,13/01/23,09:00,18825.4000000,18851.5000000,18822.8000000,18842.7000000,25
KRME.XXBTZUSD,60,13/01/23,10:00,18842.0000000,18935.4000000,18842.0000000,18910.3000000,93
KRME.XXBTZUSD,60,13/01/23,11:00,18910.4000000,19053.5000000,18861.7000000,19048.1000000,168
KRME.XXBTZUSD,60,13/01/23,12:00,19043.2000000,19043.2000000,18902.0000000,18922.3000000,74
KRME.XXBTZUSD,60,13/01/23,13:00,18923.8000000,18932.9000000,18808.9000000,18849.9000000,98
KRME.XXBTZUSD,60,13/01/23,14:00,18849.9000000,18902.8000000,18825.0000000,18855.6000000,81
KRME.XXBTZUSD,60,13/01/23,15:00,18857.2000000,19155.0000000,18838.4000000,19013.5000000,294
KRME.XXBTZUSD,60,13/01/23,16:00,19006.9000000,19312.4000000,18998.7000000,19268.0000000,629
KRME.XXBTZUSD,60,13/01/23,17:00,19268.0000000,19279.5000000,19070.1000000,19124.5000000,300
KRME.XXBTZUSD,60,13/01/23,18:00,19124.4000000,19406.6000000,19118.9000000,19258.9000000,362
KRME.XXBTZUSD,60,13/01/23,19:00,19258.9000000,19380.6000000,19258.9000000,19308.2000000,144
KRME.XXBTZUSD,60,13/01/23,20:00,19308.3000000,19367.9000000,19255.8000000,19365.0000000,188
KRME.XXBTZUSD,60,13/01/23,21:00,19365.0000000,19493.3000000,19315.8000000,19478.0000000,399
KRME.XXBTZUSD,60,13/01/23,22:00,19480.0000000,19888.0000000,19390.1000000,19811.1000000,612
KRME.XXBTZUSD,60,13/01/23,23:00,19811.2000000,19990.0000000,19794.0000000,19855.6000000,369
KRME.XXBTZUSD,60,14/01/23,00:00,19854.3000000,19939.9000000,19755.0000000,19930.0000000,284
KRME.XXBTZUSD,60,14/01/23,01:00,19930.1000000,21400.0000000,19910.0000000,20895.2000000,1536
KRME.XXBTZUSD,60,14/01/23,02:00,20888.1000000,21084.4000000,20694.1000000,20934.5000000,406
KRME.XXBTZUSD,60,14/01/23,03:00,20934.5000000,21035.5000000,20840.3000000,20939.2000000,211
KRME.XXBTZUSD,60,14/01/23,04:00,20940.5000000,20978.1000000,20764.3000000,20959.9000000,172
KRME.XXBTZUSD,60,14/01/23,05:00,20959.9000000,21015.0000000,20884.9000000,20899.9000000,146
KRME.XXBTZUSD,60,14/01/23,06:00,20899.9000000,20911.6000000,20790.0000000,20840.8000000,148
KRME.XXBTZUSD,60,14/01/23,07:00,20840.8000000,20974.4000000,20840.8000000,20950.0000000,77
KRME.XXBTZUSD,60,14/01/23,08:00,20950.0000000,20955.2000000,20860.1000000,20899.2000000,66
KRME.XXBTZUSD,60,14/01/23,09:00,20899.3000000,21019.9000000,20882.8000000,21006.7000000,93
KRME.XXBTZUSD,60,14/01/23,10:00,21007.3000000,21010.6000000,20325.0000000,20534.8000000,476
KRME.XXBTZUSD,60,14/01/23,11:00,20530.9000000,20530.9000000,20248.3000000,20507.3000000,372
KRME.XXBTZUSD,60,14/01/23,12:00,20507.3000000,20744.6000000,20489.2000000,20724.8000000,193
KRME.XXBTZUSD,60,14/01/23,13:00,20723.8000000,20963.3000000,20587.3000000,20913.0000000,140
KRME.XXBTZUSD,60,14/01/23,14:00,20913.3000000,20970.0000000,20803.0000000,20936.4000000,134
KRME.XXBTZUSD,60,14/01/23,15:00,20938.3000000,21189.6000000,20550.3000000,20824.4000000,540
KRME.XXBTZUSD,60,14/01/23,16:00,20824.4000000,20873.7000000,20640.1000000,20785.2000000,84
KRME.XXBTZUSD,60,14/01/23,17:00,20784.9000000,20850.0000000,20750.9000000,20800.0000000,58
KRME.XXBTZUSD,60,14/01/23,18:00,20800.0000000,20899.9000000,20740.1000000,20758.0000000,242
KRME.XXBTZUSD,60,14/01/23,19:00,20757.0000000,20793.8000000,20667.7000000,20757.2000000,100
KRME.XXBTZUSD,60,14/01/23,20:00,20759.2000000,20859.6000000,20727.1000000,20799.9000000,55
KRME.XXBTZUSD,60,14/01/23,21:00,20799.8000000,20893.7000000,20764.2000000,20883.7000000,35
KRME.XXBTZUSD,60,14/01/23,22:00,20880.3000000,20934.5000000,20839.9000000,20903.0000000,142
KRME.XXBTZUSD,60,14/01/23,23:00,20903.5000000,21017.0000000,20875.0000000,20993.6000000,101
KRME.XXBTZUSD,60,15/01/23,00:00,20991.4000000,21072.5000000,20950.0000000,20959.0000000,198
KRME.XXBTZUSD,60,15/01/23,01:00,20960.9000000,20999.7000000,20648.7000000,20770.7000000,112
KRME.XXBTZUSD,60,15/01/23,02:00,20770.7000000,20781.3000000,20660.1000000,20779.8000000,42
KRME.XXBTZUSD,60,15/01/23,03:00,20775.7000000,20815.5000000,20674.4000000,20676.8000000,91
KRME.XXBTZUSD,60,15/01/23,04:00,20676.9000000,20739.9000000,20527.3000000,20728.2000000,60
KRME.XXBTZUSD,60,15/01/23,05:00,20728.2000000,20757.1000000,20687.5000000,20701.6000000,13
KRME.XXBTZUSD,60,15/01/23,06:00,20701.7000000,20779.9000000,20681.2000000,20749.1000000,42
KRME.XXBTZUSD,60,15/01/23,07:00,20749.1000000,20790.4000000,20720.1000000,20723.3000000,58
KRME.XXBTZUSD,60,15/01/23,08:00,20723.4000000,20739.9000000,20664.6000000,20739.8000000,20
KRME.XXBTZUSD,60,15/01/23,09:00,20739.2000000,20745.4000000,20576.2000000,20617.0000000,75
KRME.XXBTZUSD,60,15/01/23,10:00,20616.1000000,20756.8000000,20573.8000000,20756.8000000,53
KRME.XXBTZUSD,60,15/01/23,11:00,20750.1000000,20759.6000000,20701.4000000,20730.9000000,36
KRME.XXBTZUSD,60,15/01/23,12:00,20730.9000000,20731.0000000,20662.6000000,20730.9000000,29
KRME.XXBTZUSD,60,15/01/23,13:00,20730.9000000,20744.0000000,20659.7000000,20695.8000000,54
KRME.XXBTZUSD,60,15/01/23,14:00,20697.3000000,20839.0000000,20697.1000000,20713.5000000,90
KRME.XXBTZUSD,60,15/01/23,15:00,20709.5000000,20819.0000000,20700.1000000,20796.5000000,38
KRME.XXBTZUSD,60,15/01/23,16:00,20796.6000000,21000.0000000,20791.9000000,20919.6000000,159
KRME.XXBTZUSD,60,15/01/23,17:00,20918.0000000,20959.9000000,20865.2000000,20880.7000000,59
KRME.XXBTZUSD,60,15/01/23,18:00,20880.8000000,21066.9000000,20880.8000000,20931.6000000,137
KRME.XXBTZUSD,60,15/01/23,19:00,20924.2000000,20926.2000000,20677.1000000,20818.7000000,135
KRME.XXBTZUSD,60,15/01/23,20:00,20821.3000000,20899.8000000,20788.7000000,20875.4000000,48
KRME.XXBTZUSD,60,15/01/23,21:00,20876.3000000,20927.6000000,20842.9000000,20908.8000000,49
KRME.XXBTZUSD,60,15/01/23,22:00,20908.9000000,20935.5000000,20874.2000000,20904.9000000,25
KRME.XXBTZUSD,60,15/01/23,23:00,20904.9000000,20950.0000000,20733.5000000,20921.0000000,103
KRME.XXBTZUSD,60,16/01/23,00:00,20921.0000000,20945.3000000,20848.1000000,20877.0000000,22
KRME.XXBTZUSD,60,16/01/23,01:00,20879.4000000,20998.6000000,20789.9000000,20976.9000000,105
KRME.XXBTZUSD,60,16/01/23,02:00,20971.7000000,21330.0000000,20932.5000000,21191.4000000,387
KRME.XXBTZUSD,60,16/01/23,03:00,21191.8000000,21484.9000000,21140.1000000,21226.2000000,360
KRME.XXBTZUSD,60,16/01/23,04:00,21226.2000000,21226.5000000,21040.3000000,21082.2000000,95
KRME.XXBTZUSD,60,16/01/23,05:00,21085.5000000,21169.7000000,21056.8000000,21157.8000000,156
KRME.XXBTZUSD,60,16/01/23,06:00,21156.4000000,21214.9000000,21135.1000000,21200.4000000,42
KRME.XXBTZUSD,60,16/01/23,07:00,21200.4000000,21252.5000000,21120.1000000,21155.0000000,41
KRME.XXBTZUSD,60,16/01/23,08:00,21155.0000000,21161.7000000,21080.7000000,21115.3000000,137
KRME.XXBTZUSD,60,16/01/23,09:00,21115.3000000,21119.2000000,20650.1000000,20763.7000000,198
KRME.XXBTZUSD,60,16/01/23,10:00,20763.7000000,20844.5000000,20754.7000000,20839.3000000,48
KRME.XXBTZUSD,60,16/01/23,11:00,20839.2000000,20892.5000000,20818.9000000,20847.1000000,34
KRME.XXBTZUSD,60,16/01/23,12:00,20849.6000000,20855.7000000,20800.5000000,20828.1000000,23
KRME.XXBTZUSD,60,16/01/23,13:00,20828.2000000,20867.7000000,20795.9000000,20796.1000000,61
KRME.XXBTZUSD,60,16/01/23,14:00,20796.1000000,20863.3000000,20782.2000000,20820.1000000,58
KRME.XXBTZUSD,60,16/01/23,15:00,20820.1000000,20897.6000000,20768.3000000,20864.6000000,68
KRME.XXBTZUSD,60,16/01/23,16:00,20864.9000000,21060.8000000,20620.1000000,20995.2000000,288
KRME.XXBTZUSD,60,16/01/23,17:00,20995.1000000,21040.0000000,20935.5000000,20999.8000000,95
KRME.XXBTZUSD,60,16/01/23,18:00,21000.2000000,21175.0000000,21000.2000000,21104.2000000,179
KRME.XXBTZUSD,60,16/01/23,19:00,21104.5000000,21300.1000000,21061.6000000,21285.1000000,131
KRME.XXBTZUSD,60,16/01/23,20:00,21294.4000000,21399.8000000,21221.7000000,21316.1000000,229
KRME.XXBTZUSD,60,16/01/23,21:00,21316.1000000,21459.8000000,21220.1000000,21282.8000000,205
KRME.XXBTZUSD,60,16/01/23,22:00,21286.0000000,21290.8000000,21050.4000000,21130.2000000,188
KRME.XXBTZUSD,60,16/01/23,23:00,21130.2000000,21219.9000000,21130.2000000,21185.8000000,85
KRME.XXBTZUSD,60,17/01/23,00:00,21185.8000000,21219.9000000,21110.5000000,21191.3000000,67
KRME.XXBTZUSD,60,17/01/23,01:00,21189.3000000,21299.6000000,21080.1000000,21111.4000000,168
KRME.XXBTZUSD,60,17/01/23,02:00,21110.6000000,21139.9000000,20864.0000000,21052.0000000,88
KRME.XXBTZUSD,60,17/01/23,03:00,21052.1000000,21100.0000000,21002.3000000,21100.0000000,21
KRME.XXBTZUSD,60,17/01/23,04:00,21099.9000000,21180.7000000,21076.8000000,21126.1000000,37
KRME.XXBTZUSD,60,17/01/23,05:00,21125.1000000,21221.2000000,21103.1000000,21156.2000000,70
KRME.XXBTZUSD,60,17/01/23,06:00,21161.2000000,21182.6000000,21140.1000000,21140.2000000,44
KRME.XXBTZUSD,60,17/01/23,07:00,21140.2000000,21140.2000000,21066.8000000,21068.0000000,76
KRME.XXBTZUSD,60,17/01/23,08:00,21068.0000000,21168.9000000,21064.4000000,21136.1000000,83
KRME.XXBTZUSD,60,17/01/23,09:00,21137.4000000,21216.1000000,21133.6000000,21205.8000000,48
KRME.XXBTZUSD,60,17/01/23,10:00,21203.5000000,21235.0000000,21160.0000000,21176.5000000,45
KRME.XXBTZUSD,60,17/01/23,11:00,21173.1000000,21175.9000000,21093.1000000,21134.3000000,68
KRME.XXBTZUSD,60,17/01/23,12:00,21134.3000000,21231.2000000,21104.6000000,21224.3000000,67
KRME.XXBTZUSD,60,17/01/23,13:00,21224.2000000,21345.6000000,21199.0000000,21262.1000000,179
KRME.XXBTZUSD,60,17/01/23,14:00,21262.0000000,21270.6000000,21182.2000000,21238.2000000,174
KRME.XXBTZUSD,60,17/01/23,15:00,21238.1000000,21679.1000000,21040.1000000,21290.6000000,557
KRME.XXBTZUSD,60,17/01/23,16:00,21290.6000000,21376.0000000,21033.6000000,21184.9000000,224
KRME.XXBTZUSD,60,17/01/23,17:00,21184.9000000,21245.9000000,21084.8000000,21163.4000000,291
KRME.XXBTZUSD,60,17/01/23,18:00,21164.3000000,21239.9000000,21091.6000000,21230.0000000,61
KRME.XXBTZUSD,60,17/01/23,19:00,21230.1000000,21406.5000000,21199.5000000,21360.9000000,245
KRME.XXBTZUSD,60,17/01/23,20:00,21361.0000000,21375.5000000,21286.4000000,21345.0000000,117
KRME.XXBTZUSD,60,17/01/23,21:00,21345.0000000,21399.7000000,21271.9000000,21375.0000000,174
KRME.XXBTZUSD,60,17/01/23,22:00,21375.0000000,21390.0000000,21282.5000000,21321.1000000,137
KRME.XXBTZUSD,60,17/01/23,23:00,21321.1000000,21335.4000000,21220.1000000,21235.5000000,157
KRME.XXBTZUSD,60,18/01/23,00:00,21235.5000000,21273.3000000,21125.2000000,21148.7000000,91
KRME.XXBTZUSD,60,18/01/23,01:00,21148.6000000,21237.4000000,21123.0000000,21205.9000000,91
KRME.XXBTZUSD,60,18/01/23,02:00,21206.4000000,21259.9000000,21182.9000000,21239.8000000,37
KRME.XXBTZUSD,60,18/01/23,03:00,21240.6000000,21338.4000000,21170.0000000,21302.1000000,92
KRME.XXBTZUSD,60,18/01/23,04:00,21302.1000000,21379.7000000,21269.2000000,21269.5000000,81
KRME.XXBTZUSD,60,18/01/23,05:00,21266.8000000,21292.7000000,21240.1000000,21285.1000000,25
KRME.XXBTZUSD,60,18/01/23,06:00,21285.1000000,21315.1000000,21268.7000000,21309.8000000,59
KRME.XXBTZUSD,60,18/01/23,07:00,21309.9000000,21309.9000000,21248.1000000,21260.9000000,25
KRME.XXBTZUSD,60,18/01/23,08:00,21260.8000000,21311.2000000,21246.8000000,21308.2000000,84
KRME.XXBTZUSD,60,18/01/23,09:00,21310.0000000,21315.0000000,21211.1000000,21244.9000000,60
KRME.XXBTZUSD,60,18/01/23,10:00,21245.0000000,21282.0000000,21141.9000000,21233.9000000,97
KRME.XXBTZUSD,60,18/01/23,11:00,21234.0000000,21253.9000000,21175.0000000,21175.1000000,41
KRME.XXBTZUSD,60,18/01/23,12:00,21175.1000000,21232.6000000,21175.1000000,21204.4000000,30
KRME.XXBTZUSD,60,18/01/23,13:00,21204.9000000,21285.0000000,21202.5000000,21269.9000000,65
KRME.XXBTZUSD,60,18/01/23,14:00,21269.9000000,21499.2000000,21202.6000000,21416.5000000,473
KRME.XXBTZUSD,60,18/01/23,15:00,21417.7000000,21639.9000000,21314.7000000,21424.0000000,652
KRME.XXBTZUSD,60,18/01/23,16:00,21424.0000000,21559.2000000,20805.1000000,21020.5000000,722
KRME.XXBTZUSD,60,18/01/23,17:00,21025.4000000,21030.4000000,20395.5000000,20860.0000000,1680
KRME.XXBTZUSD,60,18/01/23,18:00,20860.0000000,21140.0000000,20750.4000000,20883.3000000,818
KRME.XXBTZUSD,60,18/01/23,19:00,20883.3000000,21054.2000000,20843.2000000,20933.2000000,197
KRME.XXBTZUSD,60,18/01/23,20:00,20935.0000000,20969.2000000,20879.9000000,20900.7000000,239
KRME.XXBTZUSD,60,18/01/23,21:00,20898.3000000,20930.3000000,20657.0000000,20724.8000000,471
KRME.XXBTZUSD,60,18/01/23,22:00,20721.1000000,20826.7000000,20721.1000000,20780.3000000,123
KRME.XXBTZUSD,60,18/01/23,23:00,20780.4000000,20805.1000000,20635.5000000,20803.8000000,1238
KRME.XXBTZUSD,60,19/01/23,00:00,20801.6000000,20803.5000000,20650.0000000,20680.0000000,104
KRME.XXBTZUSD,60,19/01/23,01:00,20672.0000000,20749.8000000,20658.6000000,20695.1000000,295
KRME.XXBTZUSD,60,19/01/23,02:00,20695.8000000,20771.7000000,20679.6000000,20704.0000000,152
KRME.XXBTZUSD,60,19/01/23,03:00,20704.0000000,20758.9000000,20666.0000000,20754.2000000,83
KRME.XXBTZUSD,60,19/01/23,04:00,20754.3000000,20805.0000000,20724.2000000,20741.2000000,190
KRME.XXBTZUSD,60,19/01/23,05:00,20742.0000000,20860.3000000,20740.5000000,20806.9000000,123
KRME.XXBTZUSD,60,19/01/23,06:00,20806.8000000,20844.1000000,20795.9000000,20803.9000000,30
KRME.XXBTZUSD,60,19/01/23,07:00,20804.0000000,20851.8000000,20802.7000000,20832.7000000,15
KRME.XXBTZUSD,60,19/01/23,08:00,20832.7000000,20836.9000000,20805.0000000,20814.4000000,22
KRME.XXBTZUSD,60,19/01/23,09:00,20814.4000000,20837.3000000,20755.5000000,20770.4000000,53
KRME.XXBTZUSD,60,19/01/23,10:00,20770.3000000,20806.4000000,20740.7000000,20795.7000000,53
KRME.XXBTZUSD,60,19/01/23,11:00,20795.8000000,20800.1000000,20753.4000000,20786.7000000,27
KRME.XXBTZUSD,60,19/01/23,12:00,20786.6000000,20786.6000000,20699.0000000,20739.9000000,68
KRME.XXBTZUSD,60,19/01/23,13:00,20740.0000000,20765.1000000,20681.6000000,20721.9000000,54
KRME.XXBTZUSD,60,19/01/23,14:00,20721.8000000,20808.7000000,20666.0000000,20786.0000000,112
KRME.XXBTZUSD,60,19/01/23,15:00,20786.1000000,20874.1000000,20726.9000000,20796.7000000,153
KRME.XXBTZUSD,60,19/01/23,16:00,20797.7000000,20951.8000000,20786.7000000,20875.7000000,364
KRME.XXBTZUSD,60,19/01/23,17:00,20875.7000000,20921.4000000,20828.5000000,20880.0000000,111
KRME.XXBTZUSD,60,19/01/23,18:00,20880.1000000,20941.9000000,20800.2000000,20841.8000000,75
KRME.XXBTZUSD,60,19/01/23,19:00,20841.3000000,21006.1000000,20841.3000000,20982.0000000,61
KRME.XXBTZUSD,60,19/01/23,20:00,20980.9000000,21127.9000000,20957.7000000,21098.2000000,173
KRME.XXBTZUSD,60,19/01/23,21:00,21098.1000000,21207.0000000,21038.0000000,21091.0000000,158
KRME.XXBTZUSD,60,19/01/23,22:00,21091.0000000,21110.4000000,20933.7000000,20937.9000000,79
KRME.XXBTZUSD,60,19/01/23,23:00,20937.8000000,21079.9000000,20931.5000000,21074.1000000,92
KRME.XXBTZUSD,60,20/01/23,00:00,21074.2000000,21119.9000000,21021.5000000,21084.2000000,51
KRME.XXBTZUSD,60,20/01/23,01:00,21084.1000000,21112.9000000,21030.5000000,21064.3000000,71
KRME.XXBTZUSD,60,20/01/23,02:00,21064.2000000,21136.2000000,21020.1000000,21128.0000000,28
KRME.XXBTZUSD,60,20/01/23,03:00,21128.0000000,21213.7000000,21090.0000000,21090.1000000,169
KRME.XXBTZUSD,60,20/01/23,04:00,21090.0000000,21118.0000000,21083.6000000,21089.2000000,26
KRME.XXBTZUSD,60,20/01/23,05:00,21089.3000000,21129.1000000,20988.8000000,20996.0000000,36
KRME.XXBTZUSD,60,20/01/23,06:00,20992.3000000,21035.3000000,20960.1000000,20985.3000000,51
KRME.XXBTZUSD,60,20/01/23,07:00,20981.5000000,20994.8000000,20938.0000000,20938.3000000,152
KRME.XXBTZUSD,60,20/01/23,08:00,20938.3000000,20989.5000000,20880.1000000,20964.7000000,63
KRME.XXBTZUSD,60,20/01/23,09:00,20964.7000000,20977.9000000,20917.0000000,20946.8000000,20
KRME.XXBTZUSD,60,20/01/23,10:00,20947.2000000,20991.7000000,20917.0000000,20960.5000000,48
KRME.XXBTZUSD,60,20/01/23,11:00,20960.7000000,20968.7000000,20931.4000000,20960.4000000,24
KRME.XXBTZUSD,60,20/01/23,12:00,20960.3000000,20980.0000000,20945.0000000,20971.8000000,6
KRME.XXBTZUSD,60,20/01/23,13:00,20971.8000000,21121.7000000,20971.8000000,21100.0000000,43
KRME.XXBTZUSD,60,20/01/23,14:00,21100.0000000,21138.8000000,21057.2000000,21060.7000000,48
KRME.XXBTZUSD,60,20/01/23,15:00,21060.3000000,21164.9000000,21030.1000000,21147.8000000,258
KRME.XXBTZUSD,60,20/01/23,16:00,21154.3000000,21235.7000000,21111.1000000,21145.8000000,183
KRME.XXBTZUSD,60,20/01/23,17:00,21147.3000000,21428.1000000,21147.2000000,21318.7000000,267
KRME.XXBTZUSD,60,20/01/23,18:00,21316.1000000,21403.8000000,21301.0000000,21360.0000000,242
KRME.XXBTZUSD,60,20/01/23,19:00,21360.1000000,21430.4000000,21301.8000000,21379.9000000,126
KRME.XXBTZUSD,60,20/01/23,20:00,21380.0000000,21544.1000000,21370.1000000,21498.5000000,181
KRME.XXBTZUSD,60,20/01/23,21:00,21498.6000000,22393.5000000,21498.6000000,22294.7000000,1160
KRME.XXBTZUSD,60,20/01/23,22:00,22291.6000000,22450.0000000,22220.6000000,22327.9000000,345
KRME.XXBTZUSD,60,20/01/23,23:00,22327.9000000,22747.5000000,22327.8000000,22588.1000000,644
KRME.XXBTZUSD,60,21/01/23,00:00,22588.2000000,22745.8000000,22568.7000000,22682.1000000,308
KRME.XXBTZUSD,60,21/01/23,01:00,22682.1000000,22786.7000000,22440.3000000,22580.2000000,577
KRME.XXBTZUSD,60,21/01/23,02:00,22580.1000000,22617.2000000,22556.1000000,22569.1000000,205
KRME.XXBTZUSD,60,21/01/23,03:00,22569.1000000,22626.9000000,22519.0000000,22552.7000000,88
KRME.XXBTZUSD,60,21/01/23,04:00,22554.3000000,22574.8000000,22507.6000000,22556.0000000,56
KRME.XXBTZUSD,60,21/01/23,05:00,22556.0000000,22639.9000000,22525.0000000,22597.2000000,39
KRME.XXBTZUSD,60,21/01/23,06:00,22597.2000000,22623.1000000,22553.9000000,22574.5000000,185
KRME.XXBTZUSD,60,21/01/23,07:00,22576.3000000,22623.4000000,22562.0000000,22620.2000000,45
